feature	partner	sample_name	feature_match	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
RAD9B	ATXN2	ACH-000614	0	0	0	0	0		0	0	0	1	1	0
TMCC3	HIBCH	ACH-000614	0	0	0	0	0		0	0	0	1	0	1
UHRF1BP1L	ACTR6	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
HSP90B1	C12orf73	ACH-000670	0	0	0	0	0		0	0	0	1	1	1
KCNJ6	DSCR4	ACH-000670	0	0	0	0	0		0	0	0	1	0	1
KIRREL3	JAM3	ACH-000670	0	0	0	0	0		0	0	0	1	0	1
LRRC53	TDG	ACH-000670	0	0	0	0	0		0	0	0	1	0	0
MUC19	CNTN1	ACH-000670	0	0	0	0	0		0	0	0	1	0	0
TBCB	CAPNS1	ACH-000670	0	0	0	0	0		0	0	0	1	0	0
VMP1	RPS6KB1	ACH-000670	0	0	0	0	0		0	0	0	1	0	1
WNT2	DNAJB6	ACH-000670	0	0	0	0	0		0	0	0	1	1	1
KDM1B	TMEM242	ACH-000254	0	0	0	0	0		0	0	0	1	0	0
NADSYN1	TPCN2	ACH-000254	0	0	0	0	0		0	0	0	1	0	1
WNK2	ANP32B	ACH-000254	0	0	0	0	0		0	0	1	1	0	1
C7orf57	ABCA13	ACH-000188	0	0	0	0	0		0	0	0	1	0	0
FLT3LG	RCN3	ACH-000188	0	0	0	0	0		0	0	0	1	1	1
MAST1	DNASE2	ACH-000188	0	0	0	0	0		0	0	0	1	0	0
SHANK2	CTTN	ACH-000188	0	0	0	0	0		0	0	0	1	0	0
ZNF638	DYSF	ACH-000188	0	0	0	0	0		0	0	0	1	0	1
GNE	KIF24	ACH-000181	0	0	0	0	0		0	0	0	1	0	1
IFT122	TNS4	ACH-000181	0	0	0	0	0		0	0	0	1	0	1
MYH11	NBR1	ACH-000181	0	0	0	0	0		0	0	1	1	0	1
NCOA7	NSD1	ACH-000181	0	0	0	0	0		0	0	0	1	0	1
ABCC8	TEAD1	ACH-000655	0	0	0	0	0		0	0	0	1	0	1
ANKRD20A19P	PPP4R1	ACH-000655	0	0	0	0	0		0	0	0	0	0	0
BPHL	G2E3	ACH-000655	0	0	0	0	0		0	0	0	1	0	1
CEP126	DDX10	ACH-000655	0	0	0	0	0		0	0	0	0	0	0
LINC01184	CDC25C	ACH-000655	0	0	0	0	0		0	0	0	0	0	0
MUC2	PAX6	ACH-000655	0	0	0	0	0		0	0	0	1	0	0
PRR16	MIR155HG	ACH-000655	0	0	0	0	0		0	0	0	1	0	1
TTC17	PDHX	ACH-000655	0	0	0	0	0		0	0	0	1	0	1
UBR7	BTBD7	ACH-000655	0	0	0	0	0		0	0	0	1	0	1
SLC1A2	PAMR1	ACH-000376	0	0	0	0	0		0	0	0	1	0	0
C17orf98	PIP4K2B	ACH-000441	0	0	0	0	0		0	0	0	1	0	0
D2HGDH	LINC01237	ACH-000441	0	0	0	0	0		0	0	0	1	0	0
ING1	RAB20	ACH-000441	0	0	0	0	0		0	0	0	1	0	1
RPL23	PIP4K2B	ACH-000441	0	0	0	0	0		0	0	0	1	0	1
SLC44A2	ILF3	ACH-000441	0	0	0	0	0		0	0	0	1	0	0
ASCL1	TXNRD1	ACH-000790	0	0	0	0	0		0	0	0	1	0	1
COL4A1	MIGA1	ACH-000790	0	0	0	0	0		0	0	0	1	1	1
ME2	PPP6R3	ACH-000790	0	0	0	0	0		0	0	0	1	0	1
OTOA	CLEC16A	ACH-000790	0	0	0	0	0		0	0	0	1	0	0
TNRC18	AUTS2	ACH-000790	0	0	0	0	0		0	0	0	1	0	0
FXR1	MBNL1	ACH-000099	0	0	0	0	0		0	0	0	1	0	0
ITPR1	SETMAR	ACH-000099	0	0	0	0	0		0	0	0	1	0	1
AKAP11	RNF219	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
ARHGAP24	TYW3	ACH-001189	0	0	0	0	0		0	0	0	1	0	1
AVIL	MARS	ACH-001189	0	0	0	0	0		0	0	0	1	0	1
DNAH12	ANXA7	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
DNAJC2	POLR2J3	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
EEF1AKMT3	AGAP2	ACH-001189	0	0	0	0	0		0	0	0	0	0	0
EPHA2	RERE	ACH-001189	0	0	0	0	0		0	0	0	1	0	1
EVL	RCOR1	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
FLVCR1	RPS6KC1	ACH-001189	0	0	0	0	0		0	0	0	1	0	1
FOXO1	PAX3	ACH-001189	0	0	0	0	0		1	0	1	1	1	1
HUS1	TNS3	ACH-001189	0	0	0	0	0		0	0	0	1	1	1
IRAK2	THUMPD3-AS1	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
KCNK12	IKZF2	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
LRR1	KLHDC1	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
MAB21L3	JARID2	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
MAP2K5	FBXO11	ACH-001189	0	0	0	0	0		0	1	0	1	0	1
MROH3P	MAD1L1	ACH-001189	0	0	0	0	0		0	0	0	0	0	0
MXI1	DUSP5	ACH-001189	0	0	0	0	0		0	0	0	1	0	1
NUDT9	SETD5	ACH-001189	0	0	0	0	0		0	0	0	1	0	1
PAX3	FOXO1	ACH-001189	0	0	0	0	0		0	0	1	1	0	1
PDCD11	MCMBP	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
RPL29P30	THSD4	ACH-001189	0	0	0	0	0		0	0	0	0	0	0
SDK2	NADK2	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
SERHL2	THSD4	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
SLC35A1	TSHZ2	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
TIPIN	MEGF11	ACH-001189	0	0	0	0	0		0	0	0	1	0	1
TTC19	TRIM16	ACH-001189	0	0	0	0	0		0	0	0	1	0	0
XPC	ROBO1	ACH-001189	0	0	0	0	0		0	0	1	1	0	1
ZNF720P1	RNF150	ACH-001189	0	0	0	0	0		0	0	0	0	0	0
CPM	ARHGEF7	ACH-000748	0	0	0	0	0		0	0	0	1	0	1
CRY1	UBE3B	ACH-000748	0	0	0	0	0		0	1	0	1	0	1
IPO5	R3HDM2	ACH-000748	0	0	0	0	0		0	0	0	1	0	1
KRT76	IRS2	ACH-000748	0	0	0	0	0		0	0	0	1	0	1
LUM	HMGA2	ACH-000748	0	0	0	0	0		0	0	0	1	0	1
SPRY2	TUBGCP3	ACH-000748	0	0	0	0	0		0	0	0	1	0	0
STK24	KIF5A	ACH-000748	0	0	0	0	0		0	1	0	1	0	1
TMCO3	UBAC2	ACH-000748	0	0	0	0	0		0	0	0	1	0	0
C2orf27A	GPR39	ACH-000400	0	0	0	0	0		0	0	0	1	0	0
CBLN4	BAIAP2L1	ACH-000400	0	0	0	0	0		0	0	0	1	0	0
PCGF2	CISD3	ACH-000400	0	0	0	0	0		0	0	0	1	0	1
SH3D19	LRBA	ACH-000400	0	0	0	0	0		0	0	0	1	0	0
AAED1	TMEM245	ACH-000087	0	0	0	0	0		0	0	0	0	0	0
ASIC1	DIP2B	ACH-000087	0	0	0	0	0		0	0	0	0	0	0
CCR1	RHOA	ACH-000087	0	0	0	0	0		0	0	0	1	0	1
CSNK2A2	PCYT1A	ACH-000087	0	0	0	0	0		0	0	0	1	0	1
GTPBP10	CDK14	ACH-000087	0	0	0	0	0		0	0	0	1	0	0
MUSK	PGM5	ACH-000087	0	0	0	0	0		0	0	0	1	0	1
NUDC	ARID1A	ACH-000087	0	0	0	0	0		0	0	0	1	0	0
PSMA3	ARID4A	ACH-000361	0	0	0	0	0		0	0	0	1	1	1
SPG7	RSPRY1	ACH-000361	0	0	0	0	0		0	0	0	1	0	0
ARMC8	STAG1	ACH-000145	0	0	0	0	0		0	0	0	1	0	1
IGF1R	CPEB1	ACH-000145	0	0	0	0	0		1	0	0	1	1	1
KCNMB3	RYK	ACH-000145	0	0	0	0	0		0	0	0	1	0	1
KRT43P	BRCA1	ACH-000145	0	0	0	0	0		0	0	0	0	0	0
NPLOC4	ACACA	ACH-000145	0	0	0	0	0		0	0	0	1	0	0
PLIN1	IGF1R	ACH-000145	0	0	0	0	0		0	0	0	1	0	1
TICRR	RPS17	ACH-000145	0	0	0	0	0		0	0	0	0	0	0
TMOD1	NCBP1	ACH-000145	0	0	0	0	0		0	0	0	1	0	0
TRPC3	RFFL	ACH-000145	0	0	0	0	0		0	0	0	1	0	1
YAE1D1	RALA	ACH-000145	0	0	0	0	0		0	0	0	1	0	0
YEATS2	TYW1B	ACH-000145	0	0	0	0	0		0	0	0	1	0	1
LINC00616	COQ2	ACH-000309	0	0	0	0	0		0	0	0	0	0	0
LINC01019	FASTKD3	ACH-000309	0	0	0	0	0		0	0	0	0	0	0
AGAP2	ZBTB26	ACH-000465	0	0	0	0	0		0	0	0	1	0	1
CDH18	CCDC183	ACH-000465	0	0	0	0	0		0	0	0	1	0	1
FBXL7	B4GALNT3	ACH-000465	0	0	0	0	0		0	0	0	1	0	1
GALNT9	OSBPL8	ACH-000465	0	0	0	0	0		0	0	0	1	0	0
METTL9	OTOA	ACH-000465	0	0	0	0	0		0	0	0	1	0	1
NUMB	FUT8	ACH-000465	0	0	0	0	0		0	0	0	1	0	0
OCEL1	BABAM1	ACH-000465	0	0	0	0	0		0	0	0	1	0	1
PSEN1	PPP1R12A	ACH-000465	0	0	0	0	0		0	0	0	1	0	1
SLC6A3	TERT	ACH-000465	0	0	0	0	0		0	0	0	1	0	1
TSPAN9	SLC6A3	ACH-000465	0	0	0	0	0		0	0	0	1	0	0
ABCC9	OR2A1-AS1	ACH-000615	0	0	0	0	0		0	0	0	1	0	0
CEP250	DDX27	ACH-000615	0	0	0	0	0		0	0	0	1	0	1
LINC00511	SLC39A11	ACH-000615	0	0	0	0	0		0	0	0	0	0	0
RASSF3	EPS15	ACH-000615	0	0	0	0	0		0	0	0	1	0	0
RTF2	ARFGEF2	ACH-000615	0	0	0	0	0		0	0	0	0	0	0
STK38L	MRPS35	ACH-000615	0	0	0	0	0		0	0	0	1	0	1
VAPA	ZNF236	ACH-000615	0	0	0	0	0		0	0	0	1	0	0
YARS	ZBTB8OS	ACH-000615	0	0	0	0	0		0	0	0	1	0	1
PPP1R1B	LASP1	ACH-001190	0	0	0	0	0		0	0	0	1	0	0
STXBP5-AS1	UTRN	ACH-000810	0	0	0	0	0		0	0	0	0	0	0
GCOM1	BNIP2	ACH-000423	0	0	0	0	0		0	0	0	1	0	0
MKRN3	TUBGCP5	ACH-000423	0	0	0	0	0		0	0	0	1	0	0
RSPRY1	FTO	ACH-000423	0	0	0	0	0		0	0	0	1	0	0
EFNA3	TUFT1	ACH-000730	0	0	0	0	0		0	0	0	1	0	1
MRPL21	FSTL5	ACH-000730	0	0	0	0	0		0	0	0	1	0	1
PMVK	S100A13	ACH-000730	0	0	0	0	0		0	0	0	1	0	1
SCAMP3	C1orf43	ACH-000730	0	0	0	0	0		0	0	0	1	0	0
SDHD	DIXDC1	ACH-000730	0	0	0	0	0		0	0	1	1	0	1
SHANK2-AS2	PPFIA1	ACH-000730	0	0	0	0	0		0	0	0	0	0	0
TRIM37	CTTN	ACH-000730	0	0	0	0	0		0	0	0	1	0	0
UBC	SCARB1	ACH-000730	0	0	0	0	0		0	0	0	1	0	0
VPS72	UBE2Q1	ACH-000730	0	0	0	0	0		0	0	0	1	0	1
CHST11	TXNRD1	ACH-000665	0	0	0	0	0		0	0	1	1	0	0
FBLN2	OXNAD1	ACH-000665	0	0	0	0	0		0	0	1	1	0	1
HAUS7	PPP1CC	ACH-000665	0	0	0	0	0		0	0	0	1	0	0
LSAMP	ZBTB20	ACH-000665	0	0	0	0	0		0	0	0	1	0	1
PHKA1	HDAC8	ACH-000665	0	0	0	0	0		0	0	0	1	0	0
ROCK2	PPIG	ACH-000665	0	0	0	0	0		0	0	0	1	0	1
VAT1L	WWOX	ACH-000665	0	0	0	0	0		0	0	0	1	0	0
WWOX	USP9Y	ACH-000665	0	0	0	0	0		0	0	0	1	0	0
ARHGEF1	PPP2R1A	ACH-000366	0	0	0	0	0		0	0	0	1	0	1
DYTN	THADA	ACH-000366	0	0	0	0	0		0	0	0	1	0	0
FARSB	METAP1D	ACH-000366	0	0	0	0	0		0	0	0	1	0	0
GACAT3	NBAS	ACH-000366	0	0	0	0	0		0	0	0	0	0	0
KIF5C	UBR3	ACH-000366	0	0	0	0	0		0	0	0	1	0	1
LRRFIP1	OLA1	ACH-000366	0	0	0	0	0		0	0	0	1	0	1
MAML2	CTSC	ACH-000366	0	0	0	0	0		0	0	1	1	0	0
SPAG16	DBI	ACH-000366	0	0	0	0	0		0	0	0	1	0	0
TBC1D30	TIMELESS	ACH-000366	0	0	0	0	0		0	0	0	1	0	0
UTP6	DCUN1D1	ACH-000366	0	0	0	0	0		0	0	0	1	0	0
KCNJ6	DSCR4	ACH-000341	0	0	0	0	0		0	0	0	1	0	1
RAB11FIP4	NF1	ACH-000341	0	0	0	0	0		0	0	0	1	0	0
ATE1	FGFR2	ACH-000149	0	0	0	0	0		0	0	0	1	0	1
EXOC4	PVT1	ACH-000149	0	0	0	0	0		0	0	0	1	0	0
PVT1	EXOC4	ACH-000149	0	0	0	0	0		0	0	0	0	0	0
RRAS	PPP1R12C	ACH-000149	0	0	0	0	0		0	0	0	1	0	1
ACTN3	HOOK2	ACH-000811	0	0	0	0	0		0	0	0	1	1	1
ADCY6	SPATS2	ACH-000811	0	0	0	0	0		0	0	0	1	0	0
CENPX	SLC38A10	ACH-000811	0	0	0	0	0		0	0	0	0	0	0
COL4A3	AGFG1	ACH-000811	0	0	0	0	0		0	0	0	1	0	0
CPSF4L	FAM104A	ACH-000811	0	0	0	0	0		0	0	0	1	0	0
CTCF	PSKH1	ACH-000811	0	0	0	0	0		1	0	1	1	0	1
ERC2	NECAP2	ACH-000811	0	0	0	0	0		0	0	0	1	0	0
FAM213A	RPARP-AS1	ACH-000811	0	0	0	0	0		0	0	0	0	0	0
GRAMD4	TBC1D22A	ACH-000811	0	0	0	0	0		0	0	0	1	0	1
HIF1A	SPINT1	ACH-000811	0	0	0	0	0		0	0	1	1	1	1
KANSL1	GMEB2	ACH-000811	0	0	0	0	0		0	0	0	0	0	0
MLPH	LRRFIP1	ACH-000811	0	0	0	0	0		0	0	0	1	0	1
MYO18A	FAM222B	ACH-000811	0	0	0	0	0		0	0	0	1	0	0
NBR1	C20orf194	ACH-000811	0	0	0	0	0		0	0	0	1	0	0
NTN4	CENPX	ACH-000811	0	0	0	0	0		0	0	0	1	0	1
PI4K2B	FBXO42	ACH-000811	0	0	0	0	0		0	0	0	1	0	1
PLA2G15	SLC7A6	ACH-000811	0	0	0	0	0		0	0	0	1	0	0
RFX2	FBXL20	ACH-000811	0	0	0	0	0		0	0	0	1	0	1
SLC44A3-AS1	F3	ACH-000811	0	0	0	0	0		0	0	0	0	0	0
SMCO2	PPFIBP1	ACH-000811	0	0	0	0	0		0	0	0	0	0	0
SYT16	HIF1A	ACH-000811	0	0	0	0	0		0	0	0	1	0	0
ZZEF1	UBE2G1	ACH-000811	0	0	0	0	0		0	0	0	1	0	0
NBEA	PLAA	ACH-000504	0	0	0	0	0		0	0	1	1	0	0
ATE1	FGFR2	ACH-000581	0	0	0	0	0		0	0	0	1	0	1
CASC21	LRRC4C	ACH-000581	0	0	0	0	0		0	0	0	0	0	0
CD44	PVT1	ACH-000581	0	0	0	0	0		0	0	0	1	0	1
DYNLRB2	CMIP	ACH-000581	0	0	0	0	0		0	0	0	1	0	0
KIAA1549L	ALX4	ACH-000581	0	0	0	0	0		0	0	0	0	0	0
PLPP4	FGFR2	ACH-000581	0	0	0	0	0		0	0	0	0	0	0
SLC1A2	PVT1	ACH-000581	0	0	0	0	0		0	0	0	1	0	0
UBC	NCOR2	ACH-000581	0	0	0	0	0		0	0	0	1	0	0
FOXH1	PPP1R16A	ACH-000989	0	0	0	0	0		0	0	0	1	0	0
AHSP	USP43	ACH-000483	0	0	0	0	0		0	0	0	1	0	0
ANKRD34A	RNF115	ACH-000483	0	0	0	0	0		0	0	0	1	0	0
CSNK1D	CCDC57	ACH-000483	0	0	0	0	0		0	0	0	1	0	0
PNPT1	CCDC88A	ACH-000483	0	0	0	0	0		0	0	0	1	0	1
SEPT5	GNB1L	ACH-000483	0	0	0	0	0		0	0	1	1	0	1
TTC23L	SKP2	ACH-000483	0	0	0	0	0		0	0	0	1	0	0
TULP3	GREB1L	ACH-000483	0	0	0	0	0		0	0	0	1	0	1
ZNF385D	ZNF268	ACH-000483	0	0	0	0	0		0	0	0	1	0	1
CDCA2	DOCK5	ACH-000955	0	0	0	0	0		0	0	0	1	0	0
ERICH5	MATN2	ACH-000420	0	0	0	0	0		0	0	0	0	0	0
EYS	HELLS	ACH-000420	0	0	0	0	0		0	0	0	1	0	0
DMD	TCF12	ACH-000303	0	0	0	0	0		0	0	0	1	0	1
ZNF595	ARHGEF10L	ACH-000303	0	0	0	0	0		0	0	0	1	0	0
ZNF75D	TAB3	ACH-000303	0	0	0	0	0		0	0	0	1	0	1
QARS	UQCRC1	ACH-000991	0	0	0	0	0		0	0	0	1	0	1
RAPGEF4	MAP3K20	ACH-000991	0	0	0	0	0		0	0	0	1	0	1
APC	TPST1	ACH-000722	0	0	0	0	0		1	0	1	1	1	1
CHRFAM7A	FAN1	ACH-000722	0	0	0	0	0		0	0	0	1	0	1
CHRNA7	FAN1	ACH-000722	0	0	0	0	0		0	0	0	1	0	1
DAPK2	SPG11	ACH-000722	0	0	0	0	0		0	0	0	1	1	1
IQCH	PAQR5	ACH-000722	0	0	0	0	0		0	0	0	1	0	1
PDHX	ITPR1	ACH-000722	0	0	0	0	0		0	0	0	1	0	0
PLCH1	SLC33A1	ACH-000722	0	0	0	0	0		0	0	0	1	0	0
SLC1A2	APIP	ACH-000722	0	0	0	0	0		0	0	0	1	0	0
STARD9	CHD2	ACH-000722	0	0	0	0	0		0	0	0	1	0	1
TPST1	APC	ACH-000722	0	0	0	0	0		0	0	0	1	0	1
USP3	CYFIP1	ACH-000722	0	0	0	0	0		0	0	0	1	0	0
ZNF280D	CIB2	ACH-000722	0	0	0	0	0		0	0	0	1	0	0
AMN1	TEAD4	ACH-000114	0	0	0	0	0		0	0	0	1	0	0
C12orf60	EGLN2	ACH-000114	0	0	0	0	0		0	0	0	1	0	0
CDKN2B-AS1	FOCAD	ACH-000114	0	0	0	0	0		0	0	0	0	0	0
CLIP3	ZNF461	ACH-000114	0	0	0	0	0		0	0	0	1	0	1
CPNE8	RHPN2	ACH-000114	0	0	0	0	0		0	0	0	1	0	0
DIP2B	MRPS10	ACH-000114	0	0	0	0	0		0	0	0	1	0	0
INTS13	KIF21A	ACH-000114	0	0	0	0	0		0	0	0	0	0	0
LEUTX	PAK4	ACH-000114	0	0	0	0	0		0	0	0	1	0	0
NUMBL	ECH1	ACH-000114	0	0	0	0	0		0	0	0	1	0	0
ENDOV	TUBA1C	ACH-000652	0	0	0	0	0		0	0	0	1	0	0
NUP160	FNBP4	ACH-000652	0	0	0	0	0		0	0	0	1	0	1
R3HDML	HNF4A	ACH-000652	0	0	0	0	0		0	0	0	1	0	0
TRERF1	REV3L	ACH-000652	0	0	0	0	0		0	0	0	1	0	0
CD34	SOX13	ACH-000437	0	0	0	0	0		0	0	0	1	1	1
EME1	ITGB3	ACH-000437	0	0	0	0	0		0	0	0	1	1	0
GPM6A	AKT3	ACH-000437	0	0	0	0	0		0	0	0	1	0	1
IFIT2	PAPSS2	ACH-000437	0	0	0	0	0		0	0	0	1	0	0
SUGCT	CDK13	ACH-000437	0	0	0	0	0		0	0	0	0	0	0
UGCG	GNG10	ACH-000437	0	0	0	0	0		0	0	0	1	0	1
ULK4	VGLL4	ACH-000437	0	0	0	0	0		0	0	0	1	0	1
SMC2	ZNF462	ACH-000489	0	0	0	0	0		0	0	0	1	0	1
DCC	ZNF407	ACH-000890	0	0	0	0	0		0	1	1	1	1	0
PDGFD	YAP1	ACH-000890	0	0	0	0	0		0	0	0	1	1	1
TOGARAM1	PRPF39	ACH-000890	0	0	0	0	0		0	0	0	0	0	0
CA3	POMK	ACH-000236	0	0	0	0	0		0	0	0	1	0	1
CASC8	CCAT1	ACH-000236	0	0	0	0	0		0	0	0	0	0	0
QKI	WDR27	ACH-000236	0	0	0	0	0		0	0	1	1	0	1
SRPK1	HDDC2	ACH-000236	0	0	0	0	0		0	0	0	1	0	1
WDR27	QKI	ACH-000236	0	0	0	0	0		0	0	0	1	0	0
ANKRD40	LRRC59	ACH-000470	0	0	0	0	0		0	0	0	1	0	0
CDC25B	MAVS	ACH-000470	0	0	0	0	0		0	0	0	1	0	1
LIPE-AS1	VRK3	ACH-000470	0	0	0	0	0		0	0	0	0	0	0
LRR1	RPL36AL	ACH-000470	0	0	0	0	0		0	0	0	1	0	0
RPL36AL	LRR1	ACH-000470	0	0	0	0	0		0	0	0	1	0	1
SNTG1	ATP5F1A	ACH-000470	0	0	0	0	0		0	0	0	1	0	1
TNKS2	BTAF1	ACH-000470	0	0	0	0	0		0	0	0	1	0	0
VRK3	ARHGAP35	ACH-000470	0	0	0	0	0		0	0	0	1	0	0
FABP1	ST5	ACH-000566	0	0	0	0	0		0	0	0	1	0	1
LRRC37A3	KANSL1	ACH-000566	0	0	0	0	0		0	0	0	1	0	0
TXNIP	LIX1L	ACH-000566	0	0	0	0	0		0	0	0	1	0	1
UBC	NCOR2	ACH-000566	0	0	0	0	0		0	0	0	1	0	0
EDNRA	EVC2	ACH-000883	0	0	0	0	0		0	0	0	1	0	1
PKP3	AARS2	ACH-000883	0	0	0	0	0		0	0	0	1	0	1
BAIAP2	RNF213	ACH-000384	0	0	0	0	0		0	0	0	1	0	1
BAIAP2L1	FGFR3	ACH-000384	0	0	0	0	0		0	0	0	1	0	1
DOCK3	RBM6	ACH-000384	0	0	0	0	0		0	0	0	1	0	0
KANSL1	PCCA	ACH-000384	0	0	0	0	0		0	0	0	0	0	0
LIPK	CTNNA3	ACH-000384	0	0	0	0	0		0	0	0	1	0	0
NMRK1	GSN	ACH-000384	0	0	0	0	0		0	0	0	1	0	0
PCSK5	RABGAP1	ACH-000384	0	0	0	0	0		0	0	0	1	0	1
SLC25A4	FHOD3	ACH-000384	0	0	0	0	0		0	1	0	1	0	1
STARD10	FCHSD2	ACH-000384	0	0	0	0	0		0	0	0	1	0	1
UGCG	GNG10	ACH-000384	0	0	0	0	0		0	0	0	1	0	1
AQP4-AS1	RIOK3	ACH-000669	0	0	0	0	0		0	0	0	0	0	0
DCLK1	AEBP2	ACH-000669	0	0	0	0	0		0	0	0	1	0	1
MTCH2	CELF1	ACH-000669	0	0	0	0	0		0	0	0	1	0	0
P2RY8	ASMTL	ACH-000680	0	0	0	0	0		0	0	1	1	0	1
CBFB	RERG	ACH-000147	0	0	0	0	0		1	0	1	1	0	1
CROCC	NBPF1	ACH-000147	0	0	0	0	0		0	0	0	1	0	1
FAM149B1	VPS26A	ACH-000147	0	0	0	0	0		0	0	0	1	0	0
LINC01511	KIAA0232	ACH-000147	0	0	0	0	0		0	0	0	0	0	0
MAFA	TOP1MT	ACH-000147	0	0	0	0	0		0	0	0	1	0	0
NUTM2B-AS1	ECD	ACH-000147	0	0	0	0	0		0	0	0	0	0	0
SH3BP5	VGLL4	ACH-000147	0	0	0	0	0		0	0	0	1	0	0
COQ3	FAXC	ACH-000571	0	0	0	0	0		0	0	0	1	0	0
CYP1A1	EDC3	ACH-000571	0	0	0	0	0		0	0	0	1	0	1
KPNA7	GNAI1	ACH-000571	0	0	0	0	0		0	0	0	1	0	0
MED27	SETX	ACH-000571	0	0	0	0	0		0	0	0	1	0	0
NRG4	BAHD1	ACH-000571	0	0	0	0	0		0	0	0	1	0	0
PACRG	QKI	ACH-000571	0	0	0	0	0		0	0	0	1	0	0
PRODH2	FRA10AC1	ACH-000571	0	0	0	0	0		0	0	0	1	0	0
RAB17	LRRFIP1	ACH-000571	0	0	0	0	0		0	0	0	1	0	0
CCT3	SMG5	ACH-000424	0	0	0	0	0		0	1	0	1	0	1
DNAJC3	LINC00355	ACH-000424	0	0	0	0	0		0	0	0	1	0	1
ELAVL4	PTBP2	ACH-000424	0	0	0	0	0		0	0	0	1	0	1
FBXO21	ACACB	ACH-000424	0	0	0	0	0		0	0	0	1	0	1
FER1L6	TAF2	ACH-000424	0	0	0	0	0		0	0	0	1	0	0
MTBP	MRPL13	ACH-000424	0	0	0	0	0		0	0	0	1	0	1
TAF2	ATAD2	ACH-000424	0	0	0	0	0		0	0	0	1	0	1
FAM133B	SUN1	ACH-000488	0	0	0	0	0		0	0	0	1	0	0
INA	NF1	ACH-000488	0	0	0	0	0		0	0	0	1	0	1
MAP7	NHSL1	ACH-000488	0	0	0	0	0		0	0	0	1	0	1
MOCOS	FHOD3	ACH-000488	0	0	0	0	0		0	0	0	1	0	1
OGFOD3	B3GNTL1	ACH-000488	0	0	0	0	0		0	0	0	0	0	0
POU2F1	MPZL1	ACH-000488	0	0	0	0	0		0	0	0	1	0	1
RNF135	FANCI	ACH-000488	0	0	0	0	0		0	0	0	1	0	1
RYR1	ACTN4	ACH-000488	0	0	0	0	0		0	0	0	1	0	1
VMP1	RPS6KB1	ACH-000488	0	0	0	0	0		0	0	0	1	0	1
DAZAP2	ATXN7	ACH-000353	0	0	0	0	0		0	0	0	1	0	0
LINC01252	LARP4	ACH-000353	0	0	0	0	0		0	0	0	0	0	0
MOB1B	LARGE1	ACH-000353	0	0	0	0	0		0	1	0	0	0	0
PBXIP1	TUFT1	ACH-000353	0	0	0	0	0		0	0	0	1	0	1
SLC11A2	FLNB	ACH-000353	0	0	0	0	0		0	0	0	1	0	1
SMC6	TRMT10C	ACH-000353	0	0	0	0	0		0	0	0	1	0	0
CHST11	CERCAM	ACH-000647	0	0	0	0	0		0	0	1	1	0	0
CLTC	VMP1	ACH-000647	0	0	0	0	0		0	1	1	1	0	1
ITGA1	ITGA2	ACH-000647	0	0	0	0	0		0	1	0	1	1	1
USH1C	PIK3C2A	ACH-000647	0	0	0	0	0		0	1	0	1	0	0
BSCL2	AHNAK	ACH-000772	0	0	0	0	0		0	0	0	1	0	1
HNRNPUL2-BSCL2	AHNAK	ACH-000772	0	0	0	0	0		0	0	0	0	0	0
FAM46C	MAN1A2	ACH-000917	0	0	0	0	0		0	0	1	1	0	0
GSKIP	PAPOLA	ACH-000917	0	0	0	0	0		0	0	0	0	0	0
IKZF3	PPP6R3	ACH-000917	0	0	0	0	0		0	0	0	1	0	0
NLK	TAOK1	ACH-000917	0	0	0	0	0		0	0	0	1	0	0
S100A7A	INTS3	ACH-000917	0	0	0	0	0		0	0	0	1	0	0
SCEL	KLF12	ACH-000917	0	0	0	0	0		0	0	0	1	0	1
SLC22A3	AGPAT4	ACH-000917	0	0	0	0	0		0	0	0	1	0	1
SNRPD1	TTC39C	ACH-000917	0	0	0	0	0		0	0	0	1	0	1
TECPR2	TRAF3	ACH-000917	0	0	0	0	0		0	0	0	1	0	1
TTC17	IGF2R	ACH-000917	0	0	0	0	0		0	0	0	1	0	1
UGT3A2	SLC45A4	ACH-000917	0	0	0	0	0		0	0	0	1	0	0
C15orf41	MEIS2	ACH-000605	0	0	0	0	0		0	0	0	1	0	0
CCDC77	SHANK2	ACH-000605	0	0	0	0	0		0	0	0	1	0	0
EMILIN2	HCG18	ACH-000605	0	0	0	0	0		0	0	0	1	0	0
MIPOL1	TTC6	ACH-000605	0	0	0	0	0		0	0	0	1	0	1
MS4A15	SPTBN2	ACH-000605	0	0	0	0	0		0	0	0	1	0	0
